31912-山村诡事录（33集）,https://pan.quark.cn/s/3bc03d789b64,https://pan.baidu.com/s/1BcyzJwHXtGWDnl__4E-D1Q?pwd=ow1x,,,,,
31913-这个村子太诡异了（27集）,https://pan.quark.cn/s/24408627823c,https://pan.baidu.com/s/1V3t07OsM8d9JswRzyaiQ9w?pwd=lzvt,,,,,
31914-搅碎月亮（63集）李铂一＆鲍治玥,https://pan.quark.cn/s/ba4f74da424c,https://pan.baidu.com/s/1fvXHZh7dSC4CsgXjIZaDqA?pwd=4o3s,,,,,
31915-烬夜重明（60集）黄帅帅&毛靖馨&徐潇腾&吴岢萱,https://pan.quark.cn/s/61d7f314e386,https://pan.baidu.com/s/1DOginY-uiIW6GsQ9nJdH3g?pwd=5h1o,,,,,
31916-陆总太难缠说喜欢你你哭啥（60集）宋晨&李欣怡,https://pan.quark.cn/s/13492bbef300,https://pan.baidu.com/s/1R3lokxzn50Fn7s5ePEF58Q?pwd=x11j,,,,,
31917-窃心（63集）张宸硕&曹嘉怡,https://pan.quark.cn/s/bcb185c3e880,https://pan.baidu.com/s/1deynMxfqm8Ugx3Q6seB0ng?pwd=dxep,,,,,
31918-闪婚老公不好惹（73集）朱湉亿&赵阿东,https://pan.quark.cn/s/829f05ecf6f5,https://pan.baidu.com/s/1nsVZkowQJZ1zRgEcV1PeTA?pwd=5h6l,,,,,
31919-假千金的剧本逆袭（60集）苏和＆徐菡琳,https://pan.quark.cn/s/d618b2bbb232,https://pan.baidu.com/s/1_PGSHUOop6Z8tVsMs08nVA?pwd=6sl0,,,,,
31920-回到三国当名医（60集）贾翼萱＆黄翔,https://pan.quark.cn/s/03779f8aff16,https://pan.baidu.com/s/1XeSM2-gdkRUUZ62n688iYw?pwd=yclw,,,,,
31921-幸运甜妻龙凤胎（67集）宋晨＆宋喃,https://pan.quark.cn/s/7803d31709a3,https://pan.baidu.com/s/1zpwH9tu6-x1fvLFIlkFRaA?pwd=ttmy,,,,,
31922-阴差阳错，我成了霸道王爷心尖宠&阴差阳错我成了霸道王爷心尖宠（97集）景文＆崔馨心,https://pan.quark.cn/s/a634fdaa5f98,https://pan.baidu.com/s/1y79RCDdMcVCCpSFRfyEYng?pwd=7lwe,,,,,
31923-萤惑守心（80集）耿致忻＆祎一,https://pan.quark.cn/s/c5f0bf7433e4,https://pan.baidu.com/s/1fCZhMjQKiOZKDqEZNiC0sw?pwd=20rr,,,,,
31924-快穿男主总在崩人设＆快穿气哭男主又又又崩剧情了&快穿：男主总在崩人设（76集）张洪乾＆孙丛珊,https://pan.quark.cn/s/5ca5abbef34a,https://pan.baidu.com/s/1_Jh5ig3wX3ORmeSUqAUILQ?pwd=iass,,,,,
31925-念栀枝（81集）李可乐＆海依凡,https://pan.quark.cn/s/952ab1e6babd,https://pan.baidu.com/s/1mm1yOLGpHlZ6kgD9kxQIMw?pwd=tlay,,,,,
31926-海棠花烬故人疏（32集）陈辞＆许顺利,https://pan.quark.cn/s/f3f6d54dad1c,https://pan.baidu.com/s/1A43EByFB-EdPrfBxi5nWeQ?pwd=eoje,,,,,
31927-彼岸妻约(55集)俞隽逸&韩佳芯,https://pan.quark.cn/s/bf62087a20e8,https://pan.baidu.com/s/1pcttLy6h4AvW-rl3mhUBMw?pwd=6co8,,,,,
31928-寄生（41集）李咏儿&陈晓涵,https://pan.quark.cn/s/38e6ace3ed14,https://pan.baidu.com/s/19bUKNJs7x5YwC53SWpTBSw?pwd=6s4v,,,,,
31929-再世不续旧时春（60集）陈梓阳＆冯艺然,https://pan.quark.cn/s/fef7b3064216,https://pan.baidu.com/s/18ENwnXSAZ7YD7cESMCFwxg?pwd=yc4q,,,,,
31930-恰逢雁南归（51集）袁志颖＆魏小也,https://pan.quark.cn/s/9d9198d4a060,https://pan.baidu.com/s/1SEiRrUtDzPe1FSDAhkjl0A?pwd=2ju6,,,,,
31931-哑巴老公要话疗（78集）沉思&孟娜,https://pan.quark.cn/s/c28aedb0b16f,https://pan.baidu.com/s/1BB-LMTXvBI8SSw4VTebWNQ?pwd=u3u2,,,,,
31932-忘川（74集）,https://pan.quark.cn/s/feebe88d66e5,https://pan.baidu.com/s/1b2_P7Oq7vF65Q1WipXLZgQ?pwd=ueem,,,,,
31933-十八岁的我大器晚成（60集）候冠杰&刘金妍,https://pan.quark.cn/s/73c5385922ca,https://pan.baidu.com/s/1cXcinhHc4zEXw-9IP6xz9g?pwd=86o2,,,,,
31934-穿成反派崽崽的后娘（73集）常丹丹&刘昱廷,https://pan.quark.cn/s/856fac2ff48f,https://pan.baidu.com/s/1sdk6Za5fTKcHap2xzI8HcA?pwd=q1yn,,,,,
31935-栀子花落状元红（50集）时康&杨帆,https://pan.quark.cn/s/701b9e591b76,https://pan.baidu.com/s/1ycKjIhukIkT1_PW3RdBD6w?pwd=ouuq,,,,,
31936-忠良残被流放，我带空间来救场&忠良残被流放我带空间来救场（75集）李是侥&金璐莹,https://pan.quark.cn/s/7cc51b77d23e,https://pan.baidu.com/s/1VVD_f5euBkYcwQPyMeuwGg?pwd=suj5,,,,,
31937-帮隔壁女邻居修水管后我无敌了（80集）,https://pan.quark.cn/s/a9addf2d1e80,https://pan.baidu.com/s/1YbZ8yxDSbEpsFfJ6ozeJfw?pwd=1wv7,,,,,
31938-往事溺在月光（73集）邓嘉伦＆韩惟,https://pan.quark.cn/s/f958f23ac8b9,https://pan.baidu.com/s/1jAhUGXwp1oVotIaMTnlHpA?pwd=1hdc,,,,,
31939-分手后，程医生哭出鼻涕泡&分手后程医生哭出鼻涕泡（86集）胡曦&卢鹿鹿&王皓祯,https://pan.quark.cn/s/7e18c8386467,https://pan.baidu.com/s/1yc8lwXZPZSlaLWH3i95h6w?pwd=szgm,,,,,
31940-白月光她蓄谋已久（82集）卢美汕&林永炬,https://pan.quark.cn/s/9c5113e63967,https://pan.baidu.com/s/1UGqqZws-0PdALPARo8epWg?pwd=m00a,,,,,
31941-丹道无敌，宗门仙子都来求丹&丹道无敌宗门仙子都来求丹（80集）高明&李纹萱&杨瑞连,https://pan.quark.cn/s/dbb736334175,https://pan.baidu.com/s/1YvTO5HngZLpvGabOuJcEhw?pwd=ym51,,,,,
31942-难缠（98集）王熳熳,https://pan.quark.cn/s/088cd74a563a,https://pan.baidu.com/s/1-lwmLtVGtc2x85rQhX16Zw?pwd=uwgk,,,,,
31943-痛失我爱（60集）裘哲夫＆方梨,https://pan.quark.cn/s/0c1a14688172,https://pan.baidu.com/s/1FxkQU9SBHfGpgw7CXXfmTw?pwd=6v6o,,,,,
31944-我的野蛮女友（80集）张一航＆邹漪琳,https://pan.quark.cn/s/6bf19866f61e,https://pan.baidu.com/s/1BdHlAl1PD0_SNFFFU-3V8A?pwd=7cof,,,,,
2025年8月24日更新（可以点击总链接查看全部）,,,,,,,
8月24日更新总链接,https://pan.quark.cn/s/a166a26542d0,https://pan.baidu.com/s/1olAgjzCvXim38eBvPP190A?pwd=vzx4,,,,,
31807-商海无涯，梦回2004&商海无涯梦回2004（71集）李进源＆陈诺,https://pan.quark.cn/s/db6937c3d18a,https://pan.baidu.com/s/1CADQKOiB4RAxWCbj8Ytgjg?pwd=jwwv,,,,,
31808-少帅别慌，夫人真有金手指&少帅别慌夫人真有金手指（60集）杜培源＆喻嘉琳,https://pan.quark.cn/s/c940bc66aedc,https://pan.baidu.com/s/1l1rL8QhrzSy2ZtOB7OXq3g?pwd=bgoq,,,,,
31809-心声里的温柔回响（79集）李俊麟＆刘曙瑞,https://pan.quark.cn/s/a45bc2152f8d,https://pan.baidu.com/s/1AQqq30gvGVRiHGCDATXLeg?pwd=rcwz,,,,,
31810-替嫁绝嗣老公，被全家团宠&替嫁绝嗣老公被全家团宠（100集）古铭瀚＆刘凡菲,https://pan.quark.cn/s/73a63cd81523,https://pan.baidu.com/s/1GDwljYXpFO_KRG2AmAl7Uw?pwd=jwwv,,,,,
31811-凤阙谣（64集）詹琸＆远霞,https://pan.quark.cn/s/34a72867c584,https://pan.baidu.com/s/13J9EQx8qRsde2iNycb7Xcg?pwd=7jjn,,,,,
